uid,namedLocation,domainID,siteID,plotID,collectDate,processedDate,sampleMaterial,geneticSampleID,laboratoryName,dnaSampleID,dnaSampleCode,internalLabID,testProtocolVersion,nucleicAcidConcentration,inhibitorRemovalRequired,targetGene,targetTaxonGroup,meanCopyNumber,copyNumberStandardDeviation,processedBy,reviewedBy,remarks
"afd145c1-d4ea-4910-8d0b-058718fffdd7","OSBS_003.basePlot.bgc","D03","OSBS","OSBS_003","2017-10-23T15:50Z","2018-05-09","soil","OSBS_003-M-0.5-1.5-20171023-GEN","Battelle Applied Genomics","OSBS_003-M-0.5-1.5-20171023-GEN-DNA1",,"BMI_Plate50WellB9","BMI_qPCR_SOP_v5",26.0,"N","16S","bacteria and archaea",56968.7,3087.3,"lB45gbSpt1qxKi2ug6CZBw==","hZbYwvE98vC74xef62GeRA==","1:100 dilution; included in calculations"
"9ee56ec7-5ce9-4b73-bc19-59fcf76c5e0e","OSBS_003.basePlot.bgc","D03","OSBS","OSBS_003","2017-10-23T15:50Z","2018-05-07","soil","OSBS_003-M-0.5-1.5-20171023-GEN","Battelle Applied Genomics","OSBS_003-M-0.5-1.5-20171023-GEN-DNA1",,"BMI_Plate50WellB9","BMI_qPCR_SOP_v5",26.0,"N","ITS","fungi",76.2,4.1,"lB45gbSpt1qxKi2ug6CZBw==","hZbYwvE98vC74xef62GeRA==","1:10 dilution; included in calculations"
"76071eed-290a-4d50-89d5-dc680ca53fe5","OSBS_003.basePlot.bgc","D03","OSBS","OSBS_003","2017-10-23T16:24Z","2018-05-08","soil","OSBS_003-M-33-30.5-20171023-GEN","Battelle Applied Genomics","OSBS_003-M-33-30.5-20171023-GEN-DNA1",,"BMI_Plate50WellB10","BMI_qPCR_SOP_v5",20.0,"N","ITS","fungi",81.6,3.9,"lB45gbSpt1qxKi2ug6CZBw==","hZbYwvE98vC74xef62GeRA==","1:10 dilution; included in calculations"
"08a8b4bf-d22f-4b35-8578-db820ffa9e6d","OSBS_003.basePlot.bgc","D03","OSBS","OSBS_003","2017-10-23T16:24Z","2018-05-08","soil","OSBS_003-M-33-30.5-20171023-GEN","Battelle Applied Genomics","OSBS_003-M-33-30.5-20171023-GEN-DNA1",,"BMI_Plate50WellB10","BMI_qPCR_SOP_v5",20.0,"N","16S","bacteria and archaea",507.3,358.1,"lB45gbSpt1qxKi2ug6CZBw==","hZbYwvE98vC74xef62GeRA==","1:100 dilution; included in calculations"
"3e8b9d53-04d8-4248-bd63-a45e530d1617","OSBS_003.basePlot.bgc","D03","OSBS","OSBS_003","2017-10-23T16:30Z","2018-05-08","soil","OSBS_003-M-4.5-37.5-20171023-GEN","Battelle Applied Genomics","OSBS_003-M-4.5-37.5-20171023-GEN-DNA1",,"BMI_Plate50WellB11","BMI_qPCR_SOP_v5",13.0,"N","ITS","fungi",38.6,4.8,"lB45gbSpt1qxKi2ug6CZBw==","hZbYwvE98vC74xef62GeRA==","1:10 dilution; included in calculations"
"e43649e5-aba8-49cb-bebc-734fccdcd241","OSBS_003.basePlot.bgc","D03","OSBS","OSBS_003","2017-10-23T16:30Z","2018-05-08","soil","OSBS_003-M-4.5-37.5-20171023-GEN","Battelle Applied Genomics","OSBS_003-M-4.5-37.5-20171023-GEN-DNA1",,"BMI_Plate50WellB11","BMI_qPCR_SOP_v5",13.0,"N","16S","bacteria and archaea",86560.7,12689.5,"lB45gbSpt1qxKi2ug6CZBw==","hZbYwvE98vC74xef62GeRA==","1:100 dilution; included in calculations"
"aeb2ee05-9be6-4ddb-923b-3f642ca16515","OSBS_002.basePlot.bgc","D03","OSBS","OSBS_002","2017-10-23T17:48Z","2018-05-07","soil","OSBS_002-M-18-0-20171023-GEN","Battelle Applied Genomics","OSBS_002-M-18-0-20171023-GEN-DNA1",,"BMI_Plate50WellB6","BMI_qPCR_SOP_v5",28.0,"N","ITS","fungi",143.9,0.5,"lB45gbSpt1o9A1rsmuBeww==","hZbYwvE98vC74xef62GeRA==","1:10 dilution; included in calculations"
"62e3c298-c6e8-4aed-8364-683f6d2f1ff8","OSBS_002.basePlot.bgc","D03","OSBS","OSBS_002","2017-10-23T17:48Z","2018-05-08","soil","OSBS_002-M-18-0-20171023-GEN","Battelle Applied Genomics","OSBS_002-M-18-0-20171023-GEN-DNA1",,"BMI_Plate50WellB6","BMI_qPCR_SOP_v5",28.0,"N","16S","bacteria and archaea",26172.0,2628.2,"lB45gbSpt1qxKi2ug6CZBw==","hZbYwvE98vC74xef62GeRA==","1:100 dilution; included in calculations"
"6e54d864-f9d1-4865-8224-46f5d6e70897","OSBS_002.basePlot.bgc","D03","OSBS","OSBS_002","2017-10-23T18:01Z","2018-05-09","soil","OSBS_002-M-5.5-38-20171023-GEN","Battelle Applied Genomics","OSBS_002-M-5.5-38-20171023-GEN-DNA1",,"BMI_Plate50WellB8","BMI_qPCR_SOP_v5",29.0,"N","16S","bacteria and archaea",73811.1,9906.1,"lB45gbSpt1qxKi2ug6CZBw==","hZbYwvE98vC74xef62GeRA==","1:100 dilution; included in calculations"
"86a96d1a-a2b2-43e8-9b0d-43e5bcbb2a71","OSBS_002.basePlot.bgc","D03","OSBS","OSBS_002","2017-10-23T18:01Z","2018-05-07","soil","OSBS_002-M-5.5-38-20171023-GEN","Battelle Applied Genomics","OSBS_002-M-5.5-38-20171023-GEN-DNA1",,"BMI_Plate50WellB8","BMI_qPCR_SOP_v5",29.0,"N","ITS","fungi",35.5,4.2,"lB45gbSpt1qxKi2ug6CZBw==","hZbYwvE98vC74xef62GeRA==","1:10 dilution; included in calculations"
